ReviewId,UserId,ReviewText,ActivityTypeDisplay,ReviewRating,ReviewDate
REVWID_13987,CNTID_4247,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_13988,CNTID_4247,Satisfied with my product,WebsiteReview,4,1/27/2019
REVWID_13989,CNTID_4247,Product is available only in limited colors,WebsiteReview,3,1/31/2019
REVWID_13990,CNTID_4247,The shipment was delayed,WebsiteReview,2,2/1/2019
REVWID_13991,CNTID_4247,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_13992,CNTID_4248,Affordable prices and good quality products,WebsiteReview,5,12/25/2018
REVWID_13993,CNTID_4248,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_13994,CNTID_4248,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_13995,CNTID_4249,Affordable prices and good quality products,WebsiteReview,5,7/22/2018
REVWID_13996,CNTID_4249,Affordable prices and good quality products,WebsiteReview,5,8/20/2018
REVWID_13997,CNTID_4249,Product is available only in limited colors,WebsiteReview,3,12/1/2018
REVWID_13998,CNTID_4249,Product is available only in limited colors,WebsiteReview,3,12/8/2018
REVWID_13999,CNTID_4250,Satisfied with my product,WebsiteReview,4,1/16/2019
REVWID_14000,CNTID_4250,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_14001,CNTID_4250,Affordable prices and good quality products,WebsiteReview,5,1/29/2019
REVWID_14002,CNTID_4250,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_14003,CNTID_4250,Affordable prices and good quality products,WebsiteReview,5,2/3/2019
REVWID_14004,CNTID_4251,Satisfied with my product,WebsiteReview,4,10/26/2018
REVWID_14005,CNTID_4251,Satisfied with my product,WebsiteReview,4,12/2/2018
REVWID_14006,CNTID_4251,Satisfied with my product,WebsiteReview,4,12/10/2018
REVWID_14007,CNTID_4251,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14008,CNTID_4252,Product is available only in limited colors,WebsiteReview,3,11/1/2018
REVWID_14009,CNTID_4252,The shipment was delayed,WebsiteReview,2,12/15/2018
REVWID_14010,CNTID_4252,The shipment was delayed,WebsiteReview,2,1/3/2019
REVWID_14011,CNTID_4252,Satisfied with my product,WebsiteReview,4,1/24/2019
REVWID_14012,CNTID_4253,Affordable prices and good quality products,WebsiteReview,5,5/12/2018
REVWID_14013,CNTID_4253,Affordable prices and good quality products,WebsiteReview,5,9/29/2018
REVWID_14014,CNTID_4253,Affordable prices and good quality products,WebsiteReview,5,10/26/2018
REVWID_14015,CNTID_4253,Product is available only in limited colors,WebsiteReview,3,12/18/2018
REVWID_14016,CNTID_4253,Satisfied with my product,WebsiteReview,4,12/20/2018
REVWID_14017,CNTID_4254,The shipment was delayed,WebsiteReview,2,2/17/2018
REVWID_14018,CNTID_4254,Satisfied with my product,WebsiteReview,4,10/21/2018
REVWID_14019,CNTID_4254,Satisfied with my product,WebsiteReview,4,1/12/2019
REVWID_14020,CNTID_4254,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14021,CNTID_4254,Satisfied with my product,WebsiteReview,4,2/4/2019
REVWID_14022,CNTID_4255,The shipment was delayed,WebsiteReview,2,7/1/2018
REVWID_14023,CNTID_4255,Product is available only in limited colors,WebsiteReview,3,10/9/2018
REVWID_14024,CNTID_4255,Product is available only in limited colors,WebsiteReview,3,11/11/2018
REVWID_14025,CNTID_4256,The shipment was delayed,WebsiteReview,2,3/22/2018
REVWID_14026,CNTID_4256,The shipment was delayed,WebsiteReview,2,6/14/2018
REVWID_14027,CNTID_4256,The shipment was delayed,WebsiteReview,2,11/24/2018
REVWID_14028,CNTID_4256,Affordable prices and good quality products,WebsiteReview,5,1/7/2019
REVWID_14029,CNTID_4256,Product is available only in limited colors,WebsiteReview,3,2/1/2019
REVWID_14030,CNTID_4257,Product is available only in limited colors,WebsiteReview,3,11/11/2018
REVWID_14031,CNTID_4257,Satisfied with my product,WebsiteReview,4,1/8/2019
REVWID_14032,CNTID_4257,Satisfied with my product,WebsiteReview,4,1/11/2019
REVWID_14033,CNTID_4257,The shipment was delayed,WebsiteReview,2,1/14/2019
REVWID_14034,CNTID_4258,Affordable prices and good quality products,WebsiteReview,5,12/15/2018
REVWID_14035,CNTID_4258,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_14036,CNTID_4258,Satisfied with my product,WebsiteReview,4,1/24/2019
REVWID_14037,CNTID_4258,Satisfied with my product,WebsiteReview,4,1/27/2019
REVWID_14038,CNTID_4258,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14039,CNTID_4259,Satisfied with my product,WebsiteReview,4,7/8/2018
REVWID_14040,CNTID_4259,Affordable prices and good quality products,WebsiteReview,5,10/30/2018
REVWID_14041,CNTID_4259,Satisfied with my product,WebsiteReview,4,1/2/2019
REVWID_14042,CNTID_4259,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_14043,CNTID_4259,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14044,CNTID_4260,Affordable prices and good quality products,WebsiteReview,5,10/28/2018
REVWID_14045,CNTID_4260,Product is available only in limited colors,WebsiteReview,3,11/17/2018
REVWID_14046,CNTID_4260,Product is available only in limited colors,WebsiteReview,3,1/8/2019
REVWID_14047,CNTID_4261,Satisfied with my product,WebsiteReview,4,12/29/2018
REVWID_14048,CNTID_4261,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_14049,CNTID_4261,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14050,CNTID_4261,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14051,CNTID_4262,The shipment was delayed,WebsiteReview,2,10/11/2018
REVWID_14052,CNTID_4262,Affordable prices and good quality products,WebsiteReview,5,1/3/2019
REVWID_14053,CNTID_4262,Product is available only in limited colors,WebsiteReview,3,1/20/2019
REVWID_14054,CNTID_4262,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14055,CNTID_4262,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14056,CNTID_4263,The shipment was delayed,WebsiteReview,2,10/25/2018
REVWID_14057,CNTID_4263,Product is available only in limited colors,WebsiteReview,3,1/22/2019
REVWID_14058,CNTID_4263,Affordable prices and good quality products,WebsiteReview,5,1/24/2019
REVWID_14059,CNTID_4263,The shipment was delayed,WebsiteReview,2,1/24/2019
REVWID_14060,CNTID_4264,Satisfied with my product,WebsiteReview,4,4/21/2018
REVWID_14061,CNTID_4264,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_14062,CNTID_4264,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14063,CNTID_4264,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14064,CNTID_4264,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14065,CNTID_4265,The shipment was delayed,WebsiteReview,2,6/12/2018
REVWID_14066,CNTID_4265,The shipment was delayed,WebsiteReview,2,11/13/2018
REVWID_14067,CNTID_4265,Satisfied with my product,WebsiteReview,4,1/13/2019
REVWID_14068,CNTID_4265,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_14069,CNTID_4266,Affordable prices and good quality products,WebsiteReview,5,5/14/2018
REVWID_14070,CNTID_4266,The shipment was delayed,WebsiteReview,2,6/7/2018
REVWID_14071,CNTID_4266,The shipment was delayed,WebsiteReview,2,7/13/2018
REVWID_14072,CNTID_4267,Affordable prices and good quality products,WebsiteReview,5,11/13/2018
REVWID_14073,CNTID_4267,Satisfied with my product,WebsiteReview,4,12/17/2018
REVWID_14074,CNTID_4267,The shipment was delayed,WebsiteReview,2,1/4/2019
REVWID_14075,CNTID_4267,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_14076,CNTID_4267,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_14077,CNTID_4268,Product is available only in limited colors,WebsiteReview,3,11/19/2018
REVWID_14078,CNTID_4268,Affordable prices and good quality products,WebsiteReview,5,12/12/2018
REVWID_14079,CNTID_4268,Product is available only in limited colors,WebsiteReview,3,12/17/2018
REVWID_14080,CNTID_4268,Affordable prices and good quality products,WebsiteReview,5,1/14/2019
REVWID_14081,CNTID_4269,The shipment was delayed,WebsiteReview,2,10/13/2018
REVWID_14082,CNTID_4269,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_14083,CNTID_4269,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14084,CNTID_4269,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14085,CNTID_4269,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_14086,CNTID_4270,Satisfied with my product,WebsiteReview,4,11/5/2018
REVWID_14087,CNTID_4270,Satisfied with my product,WebsiteReview,4,12/8/2018
REVWID_14088,CNTID_4270,Product is available only in limited colors,WebsiteReview,3,12/30/2018
REVWID_14089,CNTID_4270,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_14090,CNTID_4270,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_14091,CNTID_4271,Product is available only in limited colors,WebsiteReview,3,10/7/2018
REVWID_14092,CNTID_4271,Satisfied with my product,WebsiteReview,4,11/16/2018
REVWID_14093,CNTID_4271,The shipment was delayed,WebsiteReview,2,12/21/2018
REVWID_14094,CNTID_4272,Product is available only in limited colors,WebsiteReview,3,9/26/2018
REVWID_14095,CNTID_4272,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14096,CNTID_4272,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14097,CNTID_4273,Product is available only in limited colors,WebsiteReview,3,7/6/2018
REVWID_14098,CNTID_4273,Satisfied with my product,WebsiteReview,4,11/21/2018
REVWID_14099,CNTID_4273,Affordable prices and good quality products,WebsiteReview,5,11/24/2018
REVWID_14100,CNTID_4273,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_14101,CNTID_4273,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_14102,CNTID_4274,The shipment was delayed,WebsiteReview,2,11/10/2018
REVWID_14103,CNTID_4274,Product is available only in limited colors,WebsiteReview,3,1/22/2019
REVWID_14104,CNTID_4274,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_14105,CNTID_4274,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_14106,CNTID_4274,Product is available only in limited colors,WebsiteReview,3,2/3/2019
REVWID_14107,CNTID_4275,Product is available only in limited colors,WebsiteReview,3,1/31/2018
REVWID_14108,CNTID_4275,The shipment was delayed,WebsiteReview,2,3/17/2018
REVWID_14109,CNTID_4275,Satisfied with my product,WebsiteReview,4,5/1/2018
REVWID_14110,CNTID_4276,Satisfied with my product,WebsiteReview,4,4/24/2018
REVWID_14111,CNTID_4276,Affordable prices and good quality products,WebsiteReview,5,9/8/2018
REVWID_14112,CNTID_4276,The shipment was delayed,WebsiteReview,2,1/20/2019
REVWID_14113,CNTID_4276,Satisfied with my product,WebsiteReview,4,2/1/2019
REVWID_14114,CNTID_4276,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_14115,CNTID_4277,Affordable prices and good quality products,WebsiteReview,5,8/14/2018
REVWID_14116,CNTID_4277,Affordable prices and good quality products,WebsiteReview,5,1/21/2019
REVWID_14117,CNTID_4277,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14118,CNTID_4277,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14119,CNTID_4278,The shipment was delayed,WebsiteReview,2,8/6/2018
REVWID_14120,CNTID_4278,Affordable prices and good quality products,WebsiteReview,5,10/17/2018
REVWID_14121,CNTID_4278,Product is available only in limited colors,WebsiteReview,3,12/29/2018
REVWID_14122,CNTID_4279,The shipment was delayed,WebsiteReview,2,1/20/2019
REVWID_14123,CNTID_4279,Satisfied with my product,WebsiteReview,4,2/5/2019
REVWID_14124,CNTID_4279,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14125,CNTID_4279,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_14126,CNTID_4279,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14127,CNTID_4280,Satisfied with my product,WebsiteReview,4,1/11/2019
REVWID_14128,CNTID_4280,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_14129,CNTID_4280,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_14130,CNTID_4281,The shipment was delayed,WebsiteReview,2,10/13/2018
REVWID_14131,CNTID_4281,Product is available only in limited colors,WebsiteReview,3,11/21/2018
REVWID_14132,CNTID_4281,Affordable prices and good quality products,WebsiteReview,5,1/23/2019
REVWID_14133,CNTID_4281,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_14134,CNTID_4282,Affordable prices and good quality products,WebsiteReview,5,4/14/2018
REVWID_14135,CNTID_4282,Affordable prices and good quality products,WebsiteReview,5,5/9/2018
REVWID_14136,CNTID_4282,Product is available only in limited colors,WebsiteReview,3,6/20/2018
REVWID_14137,CNTID_4283,Satisfied with my product,WebsiteReview,4,1/16/2018
REVWID_14138,CNTID_4283,The shipment was delayed,WebsiteReview,2,3/24/2018
REVWID_14139,CNTID_4283,Satisfied with my product,WebsiteReview,4,12/20/2018
REVWID_14140,CNTID_4283,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14141,CNTID_4283,Satisfied with my product,WebsiteReview,4,2/1/2019
REVWID_14142,CNTID_4284,Product is available only in limited colors,WebsiteReview,3,6/1/2018
REVWID_14143,CNTID_4284,Product is available only in limited colors,WebsiteReview,3,11/2/2018
REVWID_14144,CNTID_4284,Satisfied with my product,WebsiteReview,4,12/19/2018
REVWID_14145,CNTID_4284,Product is available only in limited colors,WebsiteReview,3,2/3/2019
REVWID_14146,CNTID_4285,Satisfied with my product,WebsiteReview,4,3/18/2018
REVWID_14147,CNTID_4285,The shipment was delayed,WebsiteReview,2,8/15/2018
REVWID_14148,CNTID_4285,The shipment was delayed,WebsiteReview,2,11/4/2018
REVWID_14149,CNTID_4285,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14150,CNTID_4285,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_14151,CNTID_4286,The shipment was delayed,WebsiteReview,2,2/5/2018
REVWID_14152,CNTID_4286,Satisfied with my product,WebsiteReview,4,9/6/2018
REVWID_14153,CNTID_4286,Satisfied with my product,WebsiteReview,4,1/3/2019
REVWID_14154,CNTID_4286,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_14155,CNTID_4286,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_14156,CNTID_4287,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14157,CNTID_4287,Product is available only in limited colors,WebsiteReview,3,1/31/2019
REVWID_14158,CNTID_4287,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_14159,CNTID_4287,Affordable prices and good quality products,WebsiteReview,5,2/3/2019
REVWID_14160,CNTID_4288,Satisfied with my product,WebsiteReview,4,9/16/2018
REVWID_14161,CNTID_4288,The shipment was delayed,WebsiteReview,2,12/23/2018
REVWID_14162,CNTID_4288,Affordable prices and good quality products,WebsiteReview,5,1/22/2019
REVWID_14163,CNTID_4288,Affordable prices and good quality products,WebsiteReview,5,1/27/2019
REVWID_14164,CNTID_4289,Affordable prices and good quality products,WebsiteReview,5,7/3/2018
REVWID_14165,CNTID_4289,Affordable prices and good quality products,WebsiteReview,5,12/8/2018
REVWID_14166,CNTID_4289,Satisfied with my product,WebsiteReview,4,1/14/2019
REVWID_14167,CNTID_4290,Product is available only in limited colors,WebsiteReview,3,4/10/2018
REVWID_14168,CNTID_4290,Product is available only in limited colors,WebsiteReview,3,8/25/2018
REVWID_14169,CNTID_4290,Affordable prices and good quality products,WebsiteReview,5,10/23/2018
REVWID_14170,CNTID_4291,The shipment was delayed,WebsiteReview,2,2/26/2018
REVWID_14171,CNTID_4291,The shipment was delayed,WebsiteReview,2,12/13/2018
REVWID_14172,CNTID_4291,Satisfied with my product,WebsiteReview,4,1/21/2019
REVWID_14173,CNTID_4292,Satisfied with my product,WebsiteReview,4,6/19/2018
REVWID_14174,CNTID_4292,Affordable prices and good quality products,WebsiteReview,5,8/23/2018
REVWID_14175,CNTID_4292,Affordable prices and good quality products,WebsiteReview,5,11/13/2018
REVWID_14176,CNTID_4293,Satisfied with my product,WebsiteReview,4,5/15/2018
REVWID_14177,CNTID_4293,Product is available only in limited colors,WebsiteReview,3,11/11/2018
REVWID_14178,CNTID_4293,Satisfied with my product,WebsiteReview,4,12/17/2018
REVWID_14179,CNTID_4294,Affordable prices and good quality products,WebsiteReview,5,9/22/2018
REVWID_14180,CNTID_4294,The shipment was delayed,WebsiteReview,2,9/26/2018
REVWID_14181,CNTID_4294,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14182,CNTID_4294,The shipment was delayed,WebsiteReview,2,2/1/2019
REVWID_14183,CNTID_4295,The shipment was delayed,WebsiteReview,2,11/12/2018
REVWID_14184,CNTID_4295,Product is available only in limited colors,WebsiteReview,3,2/3/2019
REVWID_14185,CNTID_4295,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_14186,CNTID_4295,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_14187,CNTID_4296,Satisfied with my product,WebsiteReview,4,5/6/2018
REVWID_14188,CNTID_4296,Affordable prices and good quality products,WebsiteReview,5,8/21/2018
REVWID_14189,CNTID_4296,Affordable prices and good quality products,WebsiteReview,5,1/20/2019
REVWID_14190,CNTID_4296,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_14191,CNTID_4296,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_14192,CNTID_4297,Affordable prices and good quality products,WebsiteReview,5,2/18/2018
REVWID_14193,CNTID_4297,The shipment was delayed,WebsiteReview,2,6/2/2018
REVWID_14194,CNTID_4297,The shipment was delayed,WebsiteReview,2,12/28/2018
REVWID_14195,CNTID_4298,Affordable prices and good quality products,WebsiteReview,5,9/4/2018
REVWID_14196,CNTID_4298,Affordable prices and good quality products,WebsiteReview,5,11/18/2018
REVWID_14197,CNTID_4298,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_14198,CNTID_4299,Satisfied with my product,WebsiteReview,4,1/30/2019
REVWID_14199,CNTID_4299,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14200,CNTID_4299,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14201,CNTID_4299,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_14202,CNTID_4299,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14203,CNTID_4300,Product is available only in limited colors,WebsiteReview,3,7/21/2018
REVWID_14204,CNTID_4300,Satisfied with my product,WebsiteReview,4,9/26/2018
REVWID_14205,CNTID_4300,Affordable prices and good quality products,WebsiteReview,5,10/1/2018
REVWID_14206,CNTID_4300,Satisfied with my product,WebsiteReview,4,12/5/2018
REVWID_14207,CNTID_4300,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_14208,CNTID_4301,Affordable prices and good quality products,WebsiteReview,5,9/20/2018
REVWID_14209,CNTID_4301,Affordable prices and good quality products,WebsiteReview,5,10/15/2018
REVWID_14210,CNTID_4301,The shipment was delayed,WebsiteReview,2,1/27/2019
REVWID_14211,CNTID_4301,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_14212,CNTID_4301,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_14213,CNTID_4302,Satisfied with my product,WebsiteReview,4,7/27/2018
REVWID_14214,CNTID_4302,The shipment was delayed,WebsiteReview,2,8/28/2018
REVWID_14215,CNTID_4302,Affordable prices and good quality products,WebsiteReview,5,11/28/2018
REVWID_14216,CNTID_4302,Satisfied with my product,WebsiteReview,4,1/14/2019
REVWID_14217,CNTID_4302,Product is available only in limited colors,WebsiteReview,3,1/31/2019
REVWID_14218,CNTID_4303,Satisfied with my product,WebsiteReview,4,6/7/2018
REVWID_14219,CNTID_4303,Product is available only in limited colors,WebsiteReview,3,6/18/2018
REVWID_14220,CNTID_4303,Affordable prices and good quality products,WebsiteReview,5,11/21/2018
REVWID_14221,CNTID_4304,The shipment was delayed,WebsiteReview,2,1/18/2018
REVWID_14222,CNTID_4304,Affordable prices and good quality products,WebsiteReview,5,6/6/2018
REVWID_14223,CNTID_4304,The shipment was delayed,WebsiteReview,2,9/12/2018
REVWID_14224,CNTID_4304,Satisfied with my product,WebsiteReview,4,12/3/2018
REVWID_14225,CNTID_4305,Affordable prices and good quality products,WebsiteReview,5,5/30/2018
REVWID_14226,CNTID_4305,Satisfied with my product,WebsiteReview,4,12/14/2018
REVWID_14227,CNTID_4305,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_14228,CNTID_4306,Satisfied with my product,WebsiteReview,4,2/22/2018
REVWID_14229,CNTID_4306,Product is available only in limited colors,WebsiteReview,3,4/18/2018
REVWID_14230,CNTID_4306,The shipment was delayed,WebsiteReview,2,10/11/2018
REVWID_14231,CNTID_4307,The shipment was delayed,WebsiteReview,2,12/23/2018
REVWID_14232,CNTID_4307,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_14233,CNTID_4307,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_14234,CNTID_4308,Product is available only in limited colors,WebsiteReview,3,3/19/2018
REVWID_14235,CNTID_4308,Satisfied with my product,WebsiteReview,4,7/14/2018
REVWID_14236,CNTID_4308,Product is available only in limited colors,WebsiteReview,3,8/8/2018
REVWID_14237,CNTID_4308,The shipment was delayed,WebsiteReview,2,10/9/2018
REVWID_14238,CNTID_4309,The shipment was delayed,WebsiteReview,2,3/2/2018
REVWID_14239,CNTID_4309,Satisfied with my product,WebsiteReview,4,8/7/2018
REVWID_14240,CNTID_4309,Satisfied with my product,WebsiteReview,4,11/12/2018
REVWID_14241,CNTID_4309,The shipment was delayed,WebsiteReview,2,1/20/2019
REVWID_14242,CNTID_4310,Product is available only in limited colors,WebsiteReview,3,12/3/2018
REVWID_14243,CNTID_4310,Satisfied with my product,WebsiteReview,4,12/23/2018
REVWID_14244,CNTID_4310,Product is available only in limited colors,WebsiteReview,3,12/27/2018
REVWID_14245,CNTID_4310,Product is available only in limited colors,WebsiteReview,3,1/20/2019
REVWID_14246,CNTID_4310,Affordable prices and good quality products,WebsiteReview,5,1/26/2019
REVWID_14247,CNTID_4311,Satisfied with my product,WebsiteReview,4,7/2/2018
REVWID_14248,CNTID_4311,Satisfied with my product,WebsiteReview,4,10/10/2018
REVWID_14249,CNTID_4311,Product is available only in limited colors,WebsiteReview,3,12/1/2018
REVWID_14250,CNTID_4311,Affordable prices and good quality products,WebsiteReview,5,1/23/2019
REVWID_14251,CNTID_4312,Affordable prices and good quality products,WebsiteReview,5,5/22/2018
REVWID_14252,CNTID_4312,Product is available only in limited colors,WebsiteReview,3,10/21/2018
REVWID_14253,CNTID_4312,The shipment was delayed,WebsiteReview,2,12/29/2018
REVWID_14254,CNTID_4312,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_14255,CNTID_4312,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_14256,CNTID_4313,Satisfied with my product,WebsiteReview,4,5/14/2018
REVWID_14257,CNTID_4313,Satisfied with my product,WebsiteReview,4,6/18/2018
REVWID_14258,CNTID_4313,Satisfied with my product,WebsiteReview,4,8/18/2018
REVWID_14259,CNTID_4313,Product is available only in limited colors,WebsiteReview,3,9/22/2018
REVWID_14260,CNTID_4313,Product is available only in limited colors,WebsiteReview,3,1/23/2019
REVWID_14261,CNTID_4314,Satisfied with my product,WebsiteReview,4,11/5/2018
REVWID_14262,CNTID_4314,The shipment was delayed,WebsiteReview,2,11/17/2018
REVWID_14263,CNTID_4314,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_14264,CNTID_4314,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_14265,CNTID_4315,Affordable prices and good quality products,WebsiteReview,5,9/10/2018
REVWID_14266,CNTID_4315,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_14267,CNTID_4315,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_14268,CNTID_4316,Product is available only in limited colors,WebsiteReview,3,6/2/2018
REVWID_14269,CNTID_4316,The shipment was delayed,WebsiteReview,2,6/4/2018
REVWID_14270,CNTID_4316,Product is available only in limited colors,WebsiteReview,3,8/21/2018
REVWID_14271,CNTID_4316,The shipment was delayed,WebsiteReview,2,10/9/2018
REVWID_14272,CNTID_4316,Product is available only in limited colors,WebsiteReview,3,12/5/2018
REVWID_14273,CNTID_4317,Satisfied with my product,WebsiteReview,4,8/7/2018
REVWID_14274,CNTID_4317,Affordable prices and good quality products,WebsiteReview,5,12/7/2018
REVWID_14275,CNTID_4317,The shipment was delayed,WebsiteReview,2,1/1/2019
REVWID_14276,CNTID_4317,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_14277,CNTID_4317,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_14278,CNTID_4318,The shipment was delayed,WebsiteReview,2,10/9/2018
REVWID_14279,CNTID_4318,Affordable prices and good quality products,WebsiteReview,5,10/18/2018
REVWID_14280,CNTID_4318,Satisfied with my product,WebsiteReview,4,11/18/2018
REVWID_14281,CNTID_4318,Product is available only in limited colors,WebsiteReview,3,1/18/2019
REVWID_14282,CNTID_4319,Product is available only in limited colors,WebsiteReview,3,8/15/2018
REVWID_14283,CNTID_4319,Product is available only in limited colors,WebsiteReview,3,11/16/2018
REVWID_14284,CNTID_4319,The shipment was delayed,WebsiteReview,2,11/19/2018
REVWID_14285,CNTID_4319,Product is available only in limited colors,WebsiteReview,3,1/23/2019
REVWID_14286,CNTID_4320,Affordable prices and good quality products,WebsiteReview,5,8/24/2018
REVWID_14287,CNTID_4320,Satisfied with my product,WebsiteReview,4,1/28/2019
REVWID_14288,CNTID_4320,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_14289,CNTID_4320,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_14290,CNTID_4321,Product is available only in limited colors,WebsiteReview,3,11/16/2018
REVWID_14291,CNTID_4321,Product is available only in limited colors,WebsiteReview,3,12/17/2018
REVWID_14292,CNTID_4321,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_14293,CNTID_4321,Affordable prices and good quality products,WebsiteReview,5,1/29/2019
REVWID_14294,CNTID_4322,Affordable prices and good quality products,WebsiteReview,5,5/17/2018
REVWID_14295,CNTID_4322,Product is available only in limited colors,WebsiteReview,3,12/19/2018
REVWID_14296,CNTID_4322,Satisfied with my product,WebsiteReview,4,12/20/2018
REVWID_14297,CNTID_4323,Affordable prices and good quality products,WebsiteReview,5,8/10/2018
REVWID_14298,CNTID_4323,The shipment was delayed,WebsiteReview,2,10/20/2018
REVWID_14299,CNTID_4323,The shipment was delayed,WebsiteReview,2,1/17/2019
REVWID_14300,CNTID_4323,Product is available only in limited colors,WebsiteReview,3,1/24/2019
REVWID_14301,CNTID_4323,The shipment was delayed,WebsiteReview,2,1/24/2019
REVWID_14302,CNTID_4324,Product is available only in limited colors,WebsiteReview,3,10/14/2018
REVWID_14303,CNTID_4324,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_14304,CNTID_4324,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_14305,CNTID_4324,Product is available only in limited colors,WebsiteReview,3,2/3/2019
REVWID_14306,CNTID_4325,Satisfied with my product,WebsiteReview,4,12/19/2018
REVWID_14307,CNTID_4325,Product is available only in limited colors,WebsiteReview,3,1/16/2019
REVWID_14308,CNTID_4325,The shipment was delayed,WebsiteReview,2,1/18/2019
